9.972970521541951072e+00 6.200000000000000000e+01
1.019356009070294888e+01 6.400000000000000000e+01
1.035029478458049823e+01 6.200000000000000000e+01
1.055346938775510246e+01 6.000000000000000000e+01
1.085532879818594054e+01 6.200000000000000000e+01
1.110494331065759610e+01 7.100000000000000000e+01
1.140680272108843596e+01 6.800000000000000000e+01
1.165061224489795855e+01 6.400000000000000000e+01
1.194086167800453602e+01 6.200000000000000000e+01
1.220789115646258516e+01 5.700000000000000000e+01
1.251555555555555621e+01 6.000000000000000000e+01
1.273614512471655402e+01 6.400000000000000000e+01
1.306122448979591866e+01 6.700000000000000000e+01
1.335147392290249435e+01 5.800000000000000000e+01
1.361269841269841230e+01 6.100000000000000000e+01
1.384489795918367427e+01 6.400000000000000000e+01
1.419319727891156546e+01 6.700000000000000000e+01
1.443120181405895686e+01 5.900000000000000000e+01
1.472145124716553255e+01 5.500000000000000000e+01
1.494204081632653036e+01 5.900000000000000000e+01
1.520326530612245008e+01 6.200000000000000000e+01
1.545287981859410387e+01 6.700000000000000000e+01
1.576634920634920611e+01 6.300000000000000000e+01
1.603337868480725703e+01 7.100000000000000000e+01
1.633523809523809689e+01 6.900000000000000000e+01
1.656743764172335531e+01 6.700000000000000000e+01
1.689251700680271995e+01 6.400000000000000000e+01
1.713052154195011312e+01 6.000000000000000000e+01
1.740916099773242820e+01 5.700000000000000000e+01
1.960344671201814037e+01 7.100000000000000000e+01
1.970793650793650897e+01 7.200000000000000000e+01
1.987047619047618952e+01 7.400000000000000000e+01
2.017814058956916057e+01 7.100000000000000000e+01
2.038712018140589777e+01 6.800000000000000000e+01
2.069478458049886527e+01 7.100000000000000000e+01
2.094439909297052083e+01 6.900000000000000000e+01
2.122884353741496710e+01 6.800000000000000000e+01
2.146684807256236027e+01 6.900000000000000000e+01
2.171065759637188108e+01 7.100000000000000000e+01
2.198929705215419617e+01 7.200000000000000000e+01
2.230857142857142961e+01 7.400000000000000000e+01
2.256399092970521636e+01 7.600000000000000000e+01
2.292390022675737171e+01 8.100000000000000000e+01
2.349859410430839191e+01 7.800000000000000000e+01
2.372498866213151913e+01 7.500000000000000000e+01
2.406167800453514616e+01 7.100000000000000000e+01
2.510077097505669030e+01 7.800000000000000000e+01
2.515301587301587460e+01 8.000000000000000000e+01
2.527492063492063679e+01 7.900000000000000000e+01
2.563482993197278859e+01 7.600000000000000000e+01
2.587863945578231295e+01 7.200000000000000000e+01
2.619210884353741520e+01 6.900000000000000000e+01
2.656362811791383294e+01 6.800000000000000000e+01
2.668553287981859512e+01 6.900000000000000000e+01
2.675519274376417300e+01 7.100000000000000000e+01
2.695256235827664426e+01 7.200000000000000000e+01
2.707446712018140644e+01 7.400000000000000000e+01
2.721378684807256221e+01 7.600000000000000000e+01
2.735310657596371797e+01 7.400000000000000000e+01
2.751564625850340207e+01 7.100000000000000000e+01
2.943709750566893391e+01 7.300000000000000000e+01
2.966349206349206469e+01 7.200000000000000000e+01
3.000598639455782290e+01 7.400000000000000000e+01
3.010467120181406031e+01 7.200000000000000000e+01
3.026140589569160966e+01 7.100000000000000000e+01
3.054004535147392474e+01 7.200000000000000000e+01
3.076643990929705197e+01 7.300000000000000000e+01
3.107410430839002302e+01 8.100000000000000000e+01
3.130049886621315380e+01 7.900000000000000000e+01
3.165460317460317441e+01 7.400000000000000000e+01
3.221768707482993221e+01 7.100000000000000000e+01
3.240344671201814464e+01 7.400000000000000000e+01
3.274013605442176811e+01 7.500000000000000000e+01
3.331482993197278830e+01 7.100000000000000000e+01
3.351800453514739075e+01 7.500000000000000000e+01
3.385469387755102133e+01 7.600000000000000000e+01
3.438294784580499197e+01 7.200000000000000000e+01
3.459192743764172207e+01 7.100000000000000000e+01
3.495183673469387742e+01 6.900000000000000000e+01
3.617668934240362688e+01 7.800000000000000000e+01
3.706485260770975287e+01 7.700000000000000000e+01
3.732027210884353963e+01 8.000000000000000000e+01
3.763954648526077307e+01 7.700000000000000000e+01
3.789496598639455982e+01 7.600000000000000000e+01
3.815619047619047421e+01 7.400000000000000000e+01
3.840580498866213333e+01 7.200000000000000000e+01
3.871346938775510438e+01 7.100000000000000000e+01
3.893986394557823161e+01 7.400000000000000000e+01
3.924172335600906791e+01 7.200000000000000000e+01
3.949133786848072702e+01 7.100000000000000000e+01
3.981061224489796047e+01 6.900000000000000000e+01
4.003120181405896005e+01 6.700000000000000000e+01
4.032725623582766872e+01 6.900000000000000000e+01
4.052462585034013642e+01 7.100000000000000000e+01
4.087292517006802939e+01 7.900000000000000000e+01
4.165659863945577968e+01 7.400000000000000000e+01
4.220807256235827509e+01 7.200000000000000000e+01
4.251573696145124615e+01 7.400000000000000000e+01
4.274213151927438048e+01 7.100000000000000000e+01
4.308462585034013870e+01 6.700000000000000000e+01
5.362648526077097699e+01 6.200000000000000000e+01
5.380643990929705467e+01 6.400000000000000000e+01
5.395736961451247282e+01 6.200000000000000000e+01
5.417215419501133766e+01 6.100000000000000000e+01
5.446820861678004633e+01 6.100000000000000000e+01
