9.520181405895691285e-01 7.200000000000000000e+01
1.224852607709750574e+00 7.000000000000000000e+01
1.387392290249433113e+00 7.200000000000000000e+01
2.501950113378685003e+00 7.000000000000000000e+01
2.635464852607710018e+00 7.200000000000000000e+01
2.832834467120181277e+00 7.000000000000000000e+01
2.890884353741496771e+00 6.700000000000000000e+01
3.599092970521541979e+00 6.200000000000000000e+01
3.709387755102040884e+00 6.500000000000000000e+01
3.900952380952380949e+00 6.700000000000000000e+01
6.582857142857142740e+00 7.400000000000000000e+01
6.704761904761904923e+00 7.700000000000000000e+01
6.896326530612244987e+00 7.900000000000000000e+01
7.128526077097506075e+00 7.400000000000000000e+01
7.244625850340136175e+00 7.700000000000000000e+01
7.447800453514739516e+00 7.900000000000000000e+01
9.665306122448980020e+00 7.100000000000000000e+01
9.932335600907029161e+00 7.000000000000000000e+01
1.008907029478458028e+01 7.200000000000000000e+01
1.116299319727891159e+01 7.000000000000000000e+01
1.128489795918367378e+01 7.200000000000000000e+01
1.156934240362811828e+01 6.700000000000000000e+01
1.229496598639455840e+01 6.200000000000000000e+01
1.239365079365079403e+01 6.500000000000000000e+01
1.259682539682539648e+01 6.700000000000000000e+01
1.530775510204081691e+01 7.400000000000000000e+01
1.541224489795918373e+01 7.700000000000000000e+01
1.559800453514739260e+01 7.900000000000000000e+01
1.583020408163265280e+01 7.400000000000000000e+01
1.594630385487528379e+01 7.700000000000000000e+01
1.613206349206349088e+01 7.900000000000000000e+01
1.839600907029478449e+01 7.300000000000000000e+01
1.866884353741496483e+01 7.500000000000000000e+01
1.885460317460317370e+01 7.300000000000000000e+01
1.995755102040816453e+01 7.100000000000000000e+01
2.010267573696145149e+01 7.500000000000000000e+01
2.022458049886621367e+01 7.300000000000000000e+01
2.026521541950113559e+01 7.100000000000000000e+01
2.034068027210884466e+01 6.800000000000000000e+01
2.104888888888888943e+01 6.300000000000000000e+01
2.117659863945578280e+01 6.500000000000000000e+01
2.137977324263038525e+01 6.800000000000000000e+01
2.400362811791383422e+01 7.500000000000000000e+01
2.410231292517006807e+01 7.800000000000000000e+01
2.429968253968253933e+01 8.000000000000000000e+01
2.457251700680272322e+01 7.800000000000000000e+01
2.483374149659864116e+01 7.500000000000000000e+01
2.713832199546485313e+01 7.100000000000000000e+01
