9.990385487528344655e+00 6.200000000000000000e+01
1.053024943310657591e+01 6.400000000000000000e+01
1.086693877551020471e+01 6.200000000000000000e+01
1.139519274376417179e+01 6.700000000000000000e+01
1.162739229024943377e+01 6.800000000000000000e+01
1.194086167800453602e+01 7.100000000000000000e+01
1.216145124716553383e+01 7.000000000000000000e+01
1.246331065759637191e+01 6.700000000000000000e+01
1.269551020408163211e+01 6.300000000000000000e+01
1.302058956916099852e+01 6.000000000000000000e+01
1.322376417233560097e+01 6.800000000000000000e+01
1.429768707482993229e+01 6.900000000000000000e+01
1.465179138321995467e+01 6.600000000000000000e+01
1.487818594104308367e+01 6.200000000000000000e+01
1.520326530612245008e+01 5.900000000000000000e+01
1.541224489795918373e+01 6.800000000000000000e+01
1.652099773242630576e+01 6.700000000000000000e+01
1.704925170068027285e+01 6.900000000000000000e+01
1.742077097505669059e+01 6.600000000000000000e+01
1.872108843537414913e+01 6.200000000000000000e+01
1.887782312925170203e+01 6.300000000000000000e+01
1.901714285714285779e+01 6.200000000000000000e+01
1.920870748299319786e+01 6.100000000000000000e+01
1.953378684807256249e+01 6.200000000000000000e+01
1.975437641723356208e+01 7.100000000000000000e+01
2.009687074829932030e+01 6.700000000000000000e+01
2.032326530612245108e+01 6.200000000000000000e+01
2.064834467120181571e+01 5.900000000000000000e+01
2.089795918367347127e+01 6.000000000000000000e+01
2.118240362811791400e+01 6.200000000000000000e+01
2.141460317460317597e+01 6.400000000000000000e+01
2.173387755102040941e+01 6.700000000000000000e+01
2.197188208616780258e+01 6.900000000000000000e+01
2.232598639455782319e+01 6.600000000000000000e+01
2.247691609977324134e+01 6.900000000000000000e+01
2.286585034013605622e+01 7.100000000000000000e+01
2.519945578231292416e+01 6.900000000000000000e+01
2.652879818594104222e+01 6.300000000000000000e+01
2.671455782312925109e+01 6.400000000000000000e+01
2.688290249433106638e+01 6.600000000000000000e+01
2.704544217687075047e+01 6.900000000000000000e+01
2.721959183673469340e+01 7.200000000000000000e+01
2.741696145124716466e+01 7.100000000000000000e+01
2.771882086167800452e+01 7.100000000000000000e+01
2.796263038548752888e+01 7.100000000000000000e+01
2.825287981859410635e+01 6.900000000000000000e+01
2.849668934240362717e+01 6.800000000000000000e+01
2.879274376417233583e+01 6.400000000000000000e+01
2.901913832199546661e+01 6.400000000000000000e+01
2.935002267573696244e+01 6.200000000000000000e+01
2.961124716553288039e+01 6.700000000000000000e+01
2.991310657596372025e+01 6.300000000000000000e+01
3.015111111111111342e+01 6.000000000000000000e+01
3.045877551020408092e+01 6.700000000000000000e+01
3.069678004535147409e+01 6.500000000000000000e+01
3.098702947845805156e+01 6.300000000000000000e+01
3.105668934240362944e+01 6.400000000000000000e+01
3.116117913832199449e+01 6.300000000000000000e+01
3.127727891156462547e+01 6.200000000000000000e+01
3.159074829931972772e+01 6.000000000000000000e+01
3.181133786848072731e+01 6.900000000000000000e+01
3.214802721088435788e+01 6.600000000000000000e+01
3.233959183673469795e+01 6.900000000000000000e+01
3.270530612244898094e+01 6.600000000000000000e+01
3.289687074829932101e+01 6.800000000000000000e+01
3.316390022675737015e+01 6.800000000000000000e+01
3.329160997732426353e+01 6.900000000000000000e+01
